Category,Guidelines,Priority,Count,Line,Description,Detail,Help,URL,Target URL,Reference
"Accessibility","WCAG 2.1 A 1.3.1 Section 508 (2017) A 1.3.1 ARIA 1.1  ","1","2",="5955 5971 ","The aria-labelledby attribute must point to IDs of elements in the same document.","One of these IDs wasn't found: myModalLabel myModalLabel","","https://intdimensions.nhlbi.nih.gov/modules/_debug_toolbar/313430363635353439323331383234","","https://www.w3.org/TR/2008/REC-WCAG20-20081211/#content-structure-separation-programmatic https://www.w3.org/TR/2008/REC-WCAG20-20081211/#content-structure-separation-programmatic https://www.w3.org/TR/wai-aria-1.1/#aria-labelledby "
"Standards","HTML5  ","1","2",="5955 5971 ","The aria-labelledby attribute must point to IDs of elements in the same document.","One of these IDs wasn't found: myModalLabel myModalLabel","","https://intdimensions.nhlbi.nih.gov/modules/_debug_toolbar/313430363635353439323331383234","","https://www.w3.org/TR/html5/ "
"Accessibility","WCAG 2.1 A 1.3.1 Section 508 (2017) A 1.3.1 ARIA 1.1  ","1","2",="5882 5898 ","The aria-labelledby attribute must point to IDs of elements in the same document.","One of these IDs wasn't found: myModalLabel myModalLabel","","https://intdimensions.nhlbi.nih.gov/modules/_debug_toolbar/313430363635353330343830353736","","https://www.w3.org/TR/2008/REC-WCAG20-20081211/#content-structure-separation-programmatic https://www.w3.org/TR/2008/REC-WCAG20-20081211/#content-structure-separation-programmatic https://www.w3.org/TR/wai-aria-1.1/#aria-labelledby "
"Standards","HTML5  ","1","2",="5882 5898 ","The aria-labelledby attribute must point to IDs of elements in the same document.","One of these IDs wasn't found: myModalLabel myModalLabel","","https://intdimensions.nhlbi.nih.gov/modules/_debug_toolbar/313430363635353330343830353736","","https://www.w3.org/TR/html5/ "
"Accessibility","WCAG 2.1 A 1.3.1 Section 508 (2017) A 1.3.1 ARIA 1.1  ","1","2",="5955 5971 ","The aria-labelledby attribute must point to IDs of elements in the same document.","One of these IDs wasn't found: myModalLabel myModalLabel","","https://intdimensions.nhlbi.nih.gov/modules/_debug_toolbar/","","https://www.w3.org/TR/2008/REC-WCAG20-20081211/#content-structure-separation-programmatic https://www.w3.org/TR/2008/REC-WCAG20-20081211/#content-structure-separation-programmatic https://www.w3.org/TR/wai-aria-1.1/#aria-labelledby "
"Standards","HTML5  ","1","2",="5955 5971 ","The aria-labelledby attribute must point to IDs of elements in the same document.","One of these IDs wasn't found: myModalLabel myModalLabel","","https://intdimensions.nhlbi.nih.gov/modules/_debug_toolbar/","","https://www.w3.org/TR/html5/ "
"Accessibility","WCAG 2.1 A 1.3.1 Section 508 (2017) A 1.3.1 ARIA 1.1  ","1","2",="5172 5188 ","The aria-labelledby attribute must point to IDs of elements in the same document.","One of these IDs wasn't found: myModalLabel myModalLabel","","https://intdimensions.nhlbi.nih.gov/modules/_debug_toolbar/313430363635353439383431303732","","https://www.w3.org/TR/2008/REC-WCAG20-20081211/#content-structure-separation-programmatic https://www.w3.org/TR/2008/REC-WCAG20-20081211/#content-structure-separation-programmatic https://www.w3.org/TR/wai-aria-1.1/#aria-labelledby "
"Standards","HTML5  ","1","2",="5172 5188 ","The aria-labelledby attribute must point to IDs of elements in the same document.","One of these IDs wasn't found: myModalLabel myModalLabel","","https://intdimensions.nhlbi.nih.gov/modules/_debug_toolbar/313430363635353439383431303732","","https://www.w3.org/TR/html5/ "
"Standards","HTML5  ","1","1",="4017 ","The align attribute on the div element is obsolete. Use CSS instead.","","","https://intdimensions.nhlbi.nih.gov/discover/publication","","https://www.w3.org/TR/html5-diff/#obsolete-elements "
"Standards","HTML5  ","2","5",="6318 6381 6444 6507 6570 ","The name attribute on the a element is obsolete. Consider putting an id attribute on the nearest container instead.","","","https://intdimensions.nhlbi.nih.gov/modules/_debug_toolbar/313430363635353439323331383234","","https://www.w3.org/TR/html5/ "
"Standards","HTML5  ","2","5",="6245 6308 6371 6434 6497 ","The name attribute on the a element is obsolete. Consider putting an id attribute on the nearest container instead.","","","https://intdimensions.nhlbi.nih.gov/modules/_debug_toolbar/313430363635353330343830353736","","https://www.w3.org/TR/html5/ "
"Standards","HTML5  ","2","5",="6318 6381 6444 6507 6570 ","The name attribute on the a element is obsolete. Consider putting an id attribute on the nearest container instead.","","","https://intdimensions.nhlbi.nih.gov/modules/_debug_toolbar/","","https://www.w3.org/TR/html5/ "
"Standards","HTML5  ","2","5",="5535 5598 5661 5724 5787 ","The name attribute on the a element is obsolete. Consider putting an id attribute on the nearest container instead.","","","https://intdimensions.nhlbi.nih.gov/modules/_debug_toolbar/313430363635353439383431303732","","https://www.w3.org/TR/html5/ "
"Standards","HTML5  ","1","1",="649 ","The value of the for attribute of the label element must be the ID of a non-hidden form control.","","","https://intdimensions.nhlbi.nih.gov/modules/workflow","","https://www.w3.org/TR/html5/ "
"Standards","HTML5  ","1","5",="649 665 681 726 488 ","The value of the for attribute of the label element must be the ID of a non-hidden form control.","","","https://intdimensions.nhlbi.nih.gov/modules/workflow/create","","https://www.w3.org/TR/html5/ "
"Standards","HTML5  ","1","1",="541 ","Bad value for attribute id.","An ID must not contain whitespace. id='- No workspace assigned -'","","https://intdimensions.nhlbi.nih.gov/modules/workflow","","https://www.w3.org/TR/html5/ "
"Standards","HTML5  ","1","1",="290 ","Element style not allowed as child element in this context.","","","https://intdimensions.nhlbi.nih.gov/discover/publication","","https://www.w3.org/TR/html5/ "
"Standards","HTML5  ","1","1",="823 ","Element style not allowed as child element in this context.","","","https://intdimensions.nhlbi.nih.gov/modules/workflow","","https://www.w3.org/TR/html5/ "
"Standards","HTML5  ","1","1",="305 ","Element style not allowed as child element in this context.","","","https://intdimensions.nhlbi.nih.gov/modules/categorize/coding","","https://www.w3.org/TR/html5/ "
"Standards","HTML5  ","1","1",="243 ","Element style not allowed as child element in this context.","","","https://intdimensions.nhlbi.nih.gov/about","","https://www.w3.org/TR/html5/ "
"Standards","HTML5  ","1","1",="243 ","Element style not allowed as child element in this context.","","","https://intdimensions.nhlbi.nih.gov/account/settings/general","","https://www.w3.org/TR/html5/ "
"Standards","HTML5  ","1","1",="243 ","Element style not allowed as child element in this context.","","","https://intdimensions.nhlbi.nih.gov/exports","","https://www.w3.org/TR/html5/ "
"Standards","HTML5  ","1","1",="290 ","Element style not allowed as child element in this context.","","","https://intdimensions.nhlbi.nih.gov/discover/publication?fav_open=true","","https://www.w3.org/TR/html5/ "
"Standards","HTML5  ","1","1",="272 ","Element style not allowed as child element in this context.","","","https://intdimensions.nhlbi.nih.gov/browse/facet-filter-groups/publication","","https://www.w3.org/TR/html5/ "
"Standards","HTML5  ","1","1",="290 ","Element style not allowed as child element in this context.","","","https://intdimensions.nhlbi.nih.gov/discover/publication?and_facet_user_group_facet=826de9a3-83ce-437f-9528-76b399a1ef89","","https://www.w3.org/TR/html5/ "
"Standards","HTML5  ","1","1",="290 ","Element style not allowed as child element in this context.","","","https://intdimensions.nhlbi.nih.gov/discover/publication?and_facet_user_group_facet=3879a7d9-a285-485f-96d1-96015f6722e3","","https://www.w3.org/TR/html5/ "
"Standards","HTML5  ","1","1",="272 ","Element style not allowed as child element in this context.","","","https://intdimensions.nhlbi.nih.gov/browse/facet-filter-groups/publication/funder_shared_group_facet","","https://www.w3.org/TR/html5/ "
"Standards","HTML5  ","1","1",="272 ","Element style not allowed as child element in this context.","","","https://intdimensions.nhlbi.nih.gov/browse/facet-filter-groups/publication/research_org_shared_group_facet","","https://www.w3.org/TR/html5/ "
"Standards","HTML5  ","1","1",="290 ","Element style not allowed as child element in this context.","","","https://intdimensions.nhlbi.nih.gov/discover/data_set","","https://www.w3.org/TR/html5/ "
"Standards","HTML5  ","1","1",="290 ","Element style not allowed as child element in this context.","","","https://intdimensions.nhlbi.nih.gov/discover/policy_documents","","https://www.w3.org/TR/html5/ "
"Standards","HTML5  ","1","1",="290 ","Element style not allowed as child element in this context.","","","https://intdimensions.nhlbi.nih.gov/discover/grant","","https://www.w3.org/TR/html5/ "
"Standards","HTML5  ","1","1",="290 ","Element style not allowed as child element in this context.","","","https://intdimensions.nhlbi.nih.gov/discover/patent","","https://www.w3.org/TR/html5/ "
"Standards","HTML5  ","1","1",="290 ","Element style not allowed as child element in this context.","","","https://intdimensions.nhlbi.nih.gov/discover/clinical_trial","","https://www.w3.org/TR/html5/ "
"Standards","HTML5  ","1","1",="290 ","Element style not allowed as child element in this context.","","","https://intdimensions.nhlbi.nih.gov/discover/application","","https://www.w3.org/TR/html5/ "
"Standards","HTML5  ","1","1",="268 ","Element style not allowed as child element in this context.","","","https://intdimensions.nhlbi.nih.gov/details/publication/pub.1134256083","","https://www.w3.org/TR/html5/ "
"Standards","HTML5  ","1","1",="268 ","Element style not allowed as child element in this context.","","","https://intdimensions.nhlbi.nih.gov/details/publication/pub.1134256084","","https://www.w3.org/TR/html5/ "
"Standards","HTML5  ","1","1",="1 ","Element head is missing one or more required child elements.","Missing element title","","https://intdimensions.nhlbi.nih.gov/modules/_debug_toolbar/313430363635353330343830353736/sqlalchemy/select/0","","https://www.w3.org/TR/html5/ "
"Standards","HTML5  ","1","1",="1 ","Element head is missing one or more required child elements.","Missing element title","","https://intdimensions.nhlbi.nih.gov/modules/_debug_toolbar/313430363635353330343830353736/sqlalchemy/explain/0","","https://www.w3.org/TR/html5/ "
"Standards","HTML5  ","1","1",="1 ","Element head is missing one or more required child elements.","Missing element title","","https://intdimensions.nhlbi.nih.gov/modules/_debug_toolbar/313430363635353330343830353736/sqlalchemy/select/1","","https://www.w3.org/TR/html5/ "
"Standards","HTML5  ","1","1",="1 ","Element head is missing one or more required child elements.","Missing element title","","https://intdimensions.nhlbi.nih.gov/modules/_debug_toolbar/313430363635353330343830353736/sqlalchemy/explain/1","","https://www.w3.org/TR/html5/ "
"Standards","HTML5  ","1","1",="1 ","Element head is missing one or more required child elements.","Missing element title","","https://intdimensions.nhlbi.nih.gov/modules/_debug_toolbar/313430363635353330343830353736/sqlalchemy/select/2","","https://www.w3.org/TR/html5/ "
"Standards","HTML5  ","1","1",="1 ","Element head is missing one or more required child elements.","Missing element title","","https://intdimensions.nhlbi.nih.gov/modules/_debug_toolbar/313430363635353330343830353736/sqlalchemy/explain/2","","https://www.w3.org/TR/html5/ "
"Standards","HTML5  ","1","1",="1 ","Element head is missing one or more required child elements.","Missing element title","","https://intdimensions.nhlbi.nih.gov/modules/_debug_toolbar/313430363635353330343830353736/sqlalchemy/select/3","","https://www.w3.org/TR/html5/ "
"Standards","HTML5  ","1","1",="1 ","Element head is missing one or more required child elements.","Missing element title","","https://intdimensions.nhlbi.nih.gov/modules/_debug_toolbar/313430363635353330343830353736/sqlalchemy/explain/3","","https://www.w3.org/TR/html5/ "
